,0,1,2,3,4,5,6,7,8
728,0.0,0.0,1.0,2.0,1.0,25.0,1.0,0.0,26.0
729,0.0,0.0,1.0,3.0,0.0,25.0,1.0,0.0,7.925
730,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,211.3375
731,1.0,0.0,0.0,3.0,1.0,11.0,0.0,0.0,18.7875
732,0.0,0.0,1.0,2.0,1.0,24.0,0.0,0.0,0.0
733,0.0,0.0,1.0,2.0,1.0,23.0,0.0,0.0,13.0
734,0.0,0.0,1.0,2.0,1.0,23.0,0.0,0.0,13.0
735,0.0,0.0,1.0,3.0,1.0,28.5,0.0,0.0,16.1
736,0.0,0.0,1.0,3.0,0.0,48.0,1.0,3.0,34.375
737,1.0,0.0,0.0,1.0,1.0,35.0,0.0,0.0,512.3292
738,0.0,0.0,1.0,3.0,1.0,24.0,0.0,0.0,7.8958
739,0.0,0.0,1.0,3.0,1.0,24.0,0.0,0.0,7.8958
740,0.0,0.0,1.0,1.0,1.0,24.0,0.0,0.0,30.0
741,0.0,0.0,1.0,1.0,1.0,36.0,1.0,0.0,78.85
742,1.0,0.0,0.0,1.0,0.0,21.0,2.0,2.0,262.375
743,0.0,0.0,1.0,3.0,1.0,24.0,1.0,0.0,16.1
744,0.0,0.0,1.0,3.0,1.0,31.0,0.0,0.0,7.925
745,0.0,0.0,1.0,1.0,1.0,70.0,1.0,1.0,71.0
746,0.0,0.0,1.0,3.0,1.0,16.0,1.0,1.0,20.25
747,0.0,0.0,1.0,2.0,0.0,30.0,0.0,0.0,13.0
748,0.0,0.0,1.0,1.0,1.0,19.0,1.0,0.0,53.1
749,0.0,1.0,0.0,3.0,1.0,31.0,0.0,0.0,7.75
750,0.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,23.0
751,0.0,0.0,1.0,3.0,1.0,6.0,0.0,1.0,12.475
752,0.0,0.0,1.0,3.0,1.0,33.0,0.0,0.0,9.5
753,0.0,0.0,1.0,3.0,1.0,23.0,0.0,0.0,7.8958
754,0.0,0.0,1.0,2.0,0.0,48.0,1.0,2.0,65.0
755,0.0,0.0,1.0,2.0,1.0,0.67,1.0,1.0,14.5
756,0.0,0.0,1.0,3.0,1.0,28.0,0.0,0.0,7.7958
757,0.0,0.0,1.0,2.0,1.0,18.0,0.0,0.0,11.5
758,0.0,0.0,1.0,3.0,1.0,34.0,0.0,0.0,8.05
759,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,86.5
760,0.0,0.0,1.0,3.0,1.0,24.0,0.0,0.0,14.5
761,0.0,0.0,1.0,3.0,1.0,41.0,0.0,0.0,7.125
762,1.0,0.0,0.0,3.0,1.0,20.0,0.0,0.0,7.2292
763,0.0,0.0,1.0,1.0,0.0,36.0,1.0,2.0,120.0
764,0.0,0.0,1.0,3.0,1.0,16.0,0.0,0.0,7.775
765,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,77.9583
766,1.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,39.6
767,0.0,1.0,0.0,3.0,0.0,30.5,0.0,0.0,7.75
768,0.0,1.0,0.0,3.0,1.0,24.0,1.0,0.0,24.15
769,0.0,0.0,1.0,3.0,1.0,32.0,0.0,0.0,8.3625
770,0.0,0.0,1.0,3.0,1.0,24.0,0.0,0.0,9.5
771,0.0,0.0,1.0,3.0,1.0,48.0,0.0,0.0,7.8542
772,0.0,0.0,1.0,2.0,0.0,57.0,0.0,0.0,10.5
773,1.0,0.0,0.0,3.0,1.0,24.0,0.0,0.0,7.225
774,0.0,0.0,1.0,2.0,0.0,54.0,1.0,3.0,23.0
775,0.0,0.0,1.0,3.0,1.0,18.0,0.0,0.0,7.75
776,0.0,1.0,0.0,3.0,1.0,24.0,0.0,0.0,7.75
777,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,12.475
778,0.0,1.0,0.0,3.0,1.0,24.0,0.0,0.0,7.7375
779,0.0,0.0,1.0,1.0,0.0,43.0,0.0,1.0,211.3375
780,1.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,7.2292
781,0.0,0.0,1.0,1.0,0.0,17.0,1.0,0.0,57.0
782,0.0,0.0,1.0,1.0,1.0,29.0,0.0,0.0,30.0
783,0.0,0.0,1.0,3.0,1.0,24.0,1.0,2.0,23.45
784,0.0,0.0,1.0,3.0,1.0,25.0,0.0,0.0,7.05
785,0.0,0.0,1.0,3.0,1.0,25.0,0.0,0.0,7.25
786,0.0,0.0,1.0,3.0,0.0,18.0,0.0,0.0,7.4958
787,0.0,1.0,0.0,3.0,1.0,8.0,4.0,1.0,29.125
788,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,20.575
789,1.0,0.0,0.0,1.0,1.0,46.0,0.0,0.0,79.2
790,0.0,1.0,0.0,3.0,1.0,24.0,0.0,0.0,7.75
791,0.0,0.0,1.0,2.0,1.0,16.0,0.0,0.0,26.0
792,0.0,0.0,1.0,3.0,0.0,24.0,8.0,2.0,69.55
793,1.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,30.6958
794,0.0,0.0,1.0,3.0,1.0,25.0,0.0,0.0,7.8958
795,0.0,0.0,1.0,2.0,1.0,39.0,0.0,0.0,13.0
796,0.0,0.0,1.0,1.0,0.0,49.0,0.0,0.0,25.9292
797,0.0,0.0,1.0,3.0,0.0,31.0,0.0,0.0,8.6833
798,1.0,0.0,0.0,3.0,1.0,30.0,0.0,0.0,7.2292
799,0.0,0.0,1.0,3.0,0.0,30.0,1.0,1.0,24.15
800,0.0,0.0,1.0,2.0,1.0,34.0,0.0,0.0,13.0
801,0.0,0.0,1.0,2.0,0.0,31.0,1.0,1.0,26.25
802,0.0,0.0,1.0,1.0,1.0,11.0,1.0,2.0,120.0
803,1.0,0.0,0.0,3.0,1.0,0.42,0.0,1.0,8.5167
804,0.0,0.0,1.0,3.0,1.0,27.0,0.0,0.0,6.975
805,0.0,0.0,1.0,3.0,1.0,31.0,0.0,0.0,7.775
806,0.0,0.0,1.0,1.0,1.0,39.0,0.0,0.0,0.0
807,0.0,0.0,1.0,3.0,0.0,18.0,0.0,0.0,7.775
808,0.0,0.0,1.0,2.0,1.0,39.0,0.0,0.0,13.0
809,0.0,0.0,1.0,1.0,0.0,33.0,1.0,0.0,53.1
810,0.0,0.0,1.0,3.0,1.0,26.0,0.0,0.0,7.8875
811,0.0,0.0,1.0,3.0,1.0,39.0,0.0,0.0,24.15
812,0.0,0.0,1.0,2.0,1.0,35.0,0.0,0.0,10.5
813,0.0,0.0,1.0,3.0,0.0,6.0,4.0,2.0,31.275
814,0.0,0.0,1.0,3.0,1.0,30.5,0.0,0.0,8.05
815,0.0,0.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0
816,0.0,0.0,1.0,3.0,0.0,23.0,0.0,0.0,7.925
817,1.0,0.0,0.0,2.0,1.0,31.0,1.0,1.0,37.0042
818,0.0,0.0,1.0,3.0,1.0,43.0,0.0,0.0,6.45
819,0.0,0.0,1.0,3.0,1.0,10.0,3.0,2.0,27.9
820,0.0,0.0,1.0,1.0,0.0,52.0,1.0,1.0,93.5
821,0.0,0.0,1.0,3.0,1.0,27.0,0.0,0.0,8.6625
822,0.0,0.0,1.0,1.0,1.0,38.0,0.0,0.0,0.0
823,0.0,0.0,1.0,3.0,0.0,27.0,0.0,1.0,12.475
824,0.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,39.6875
825,0.0,1.0,0.0,3.0,1.0,24.0,0.0,0.0,6.95
826,0.0,0.0,1.0,3.0,1.0,24.0,0.0,0.0,56.4958
827,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,37.0042
828,0.0,1.0,0.0,3.0,1.0,24.0,0.0,0.0,7.75
829,0.0,0.0,1.0,1.0,0.0,62.0,0.0,0.0,80.0
830,1.0,0.0,0.0,3.0,0.0,15.0,1.0,0.0,14.4542
831,0.0,0.0,1.0,2.0,1.0,0.83,1.0,1.0,18.75
832,1.0,0.0,0.0,3.0,1.0,24.0,0.0,0.0,7.2292
833,0.0,0.0,1.0,3.0,1.0,23.0,0.0,0.0,7.8542
834,0.0,0.0,1.0,3.0,1.0,18.0,0.0,0.0,8.3
835,1.0,0.0,0.0,1.0,0.0,39.0,1.0,1.0,83.1583
836,0.0,0.0,1.0,3.0,1.0,21.0,0.0,0.0,8.6625
837,0.0,0.0,1.0,3.0,1.0,24.0,0.0,0.0,8.05
838,0.0,0.0,1.0,3.0,1.0,32.0,0.0,0.0,56.4958
839,1.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,29.7
840,0.0,0.0,1.0,3.0,1.0,20.0,0.0,0.0,7.925
841,0.0,0.0,1.0,2.0,1.0,16.0,0.0,0.0,10.5
842,1.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,31.0
843,1.0,0.0,0.0,3.0,1.0,34.5,0.0,0.0,6.4375
844,0.0,0.0,1.0,3.0,1.0,17.0,0.0,0.0,8.6625
845,0.0,0.0,1.0,3.0,1.0,42.0,0.0,0.0,7.55
846,0.0,0.0,1.0,3.0,1.0,24.0,8.0,2.0,69.55
847,1.0,0.0,0.0,3.0,1.0,35.0,0.0,0.0,7.8958
848,0.0,0.0,1.0,2.0,1.0,28.0,0.0,1.0,33.0
849,1.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,89.1042
850,0.0,0.0,1.0,3.0,1.0,4.0,4.0,2.0,31.275
851,0.0,0.0,1.0,3.0,1.0,74.0,0.0,0.0,7.775
852,1.0,0.0,0.0,3.0,0.0,9.0,1.0,1.0,15.2458
853,0.0,0.0,1.0,1.0,0.0,16.0,0.0,1.0,39.4
854,0.0,0.0,1.0,2.0,0.0,44.0,1.0,0.0,26.0
855,0.0,0.0,1.0,3.0,0.0,18.0,0.0,1.0,9.35
856,0.0,0.0,1.0,1.0,0.0,45.0,1.0,1.0,164.8667
857,0.0,0.0,1.0,1.0,1.0,51.0,0.0,0.0,26.55
858,1.0,0.0,0.0,3.0,0.0,24.0,0.0,3.0,19.2583
859,1.0,0.0,0.0,3.0,1.0,24.0,0.0,0.0,7.2292
860,0.0,0.0,1.0,3.0,1.0,41.0,2.0,0.0,14.1083
861,0.0,0.0,1.0,2.0,1.0,21.0,1.0,0.0,11.5
862,0.0,0.0,1.0,1.0,0.0,48.0,0.0,0.0,25.9292
863,0.0,0.0,1.0,3.0,0.0,24.0,8.0,2.0,69.55
864,0.0,0.0,1.0,2.0,1.0,24.0,0.0,0.0,13.0
865,0.0,0.0,1.0,2.0,0.0,42.0,0.0,0.0,13.0
866,1.0,0.0,0.0,2.0,0.0,27.0,1.0,0.0,13.8583
867,0.0,0.0,1.0,1.0,1.0,31.0,0.0,0.0,50.4958
868,0.0,0.0,1.0,3.0,1.0,24.0,0.0,0.0,9.5
869,0.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,11.1333
870,0.0,0.0,1.0,3.0,1.0,26.0,0.0,0.0,7.8958
871,0.0,0.0,1.0,1.0,0.0,47.0,1.0,1.0,52.5542
872,0.0,0.0,1.0,1.0,1.0,33.0,0.0,0.0,5.0
873,0.0,0.0,1.0,3.0,1.0,47.0,0.0,0.0,9.0
874,1.0,0.0,0.0,2.0,0.0,28.0,1.0,0.0,24.0
875,1.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,7.225
876,0.0,0.0,1.0,3.0,1.0,20.0,0.0,0.0,9.8458
877,0.0,0.0,1.0,3.0,1.0,19.0,0.0,0.0,7.8958
878,0.0,0.0,1.0,3.0,1.0,24.0,0.0,0.0,7.8958
879,1.0,0.0,0.0,1.0,0.0,56.0,0.0,1.0,83.1583
880,0.0,0.0,1.0,2.0,0.0,25.0,0.0,1.0,26.0
881,0.0,0.0,1.0,3.0,1.0,33.0,0.0,0.0,7.8958
882,0.0,0.0,1.0,3.0,0.0,22.0,0.0,0.0,10.5167
883,0.0,0.0,1.0,2.0,1.0,28.0,0.0,0.0,10.5
884,0.0,0.0,1.0,3.0,1.0,25.0,0.0,0.0,7.05
885,0.0,1.0,0.0,3.0,0.0,39.0,0.0,5.0,29.125
886,0.0,0.0,1.0,2.0,1.0,27.0,0.0,0.0,13.0
887,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,30.0
888,0.0,0.0,1.0,3.0,0.0,24.0,1.0,2.0,23.45
889,1.0,0.0,0.0,1.0,1.0,26.0,0.0,0.0,30.0
890,0.0,1.0,0.0,3.0,1.0,32.0,0.0,0.0,7.75
